Instances,feature_Direction,feature_Cloudiness,feature_Precipitation,feature_PrecipitationDeposits,feature_WindIntensity,feature_TimeOfDay,feature_FogDensity,feature_FogDistance,feature_Wetness,feature_RoadFriction,Collision,MinTTC,algo_safety
scenario268,left,100,0,40,0,-60,40,0,80,0.8,False,1.051,0
scenario269,right,60,20,100,20,30,100,40,100,0.4,False,0.774,0
scenario270,right,60,100,100,100,0,20,20,60,0.6,False,0.95,0
scenario271,right,60,0,100,80,30,100,0,60,0.4,False,0.83,0
scenario272,right,60,0,40,80,0,80,40,0,0.8,False,0.894,0
scenario273,right,80,40,80,40,30,60,100,60,0.6,False,0.866,0
scenario274,left,100,20,80,80,-30,40,40,60,0.6,False,1.087,0
scenario275,right,60,20,100,80,0,60,40,100,0.6,False,0.806,0
scenario276,right,60,0,100,100,30,100,0,20,0.6,False,0.75,0
scenario277,right,60,0,100,100,30,100,0,20,0.6,False,0.772,0
scenario278,left,100,0,60,0,-60,40,0,80,1.0,False,1.035,0
scenario279,left,80,100,60,100,-30,20,20,20,0.6,False,1.122,0
scenario280,left,80,20,60,100,-60,40,60,60,0.8,False,1.095,0
scenario281,left,100,20,20,60,-60,80,20,80,0.6,False,1.069,0
scenario282,left,60,100,100,100,0,20,0,20,0.6,False,1.159,0
scenario283,left,100,20,100,60,0,40,20,40,0.6,False,1.154,0
scenario284,right,80,20,0,40,30,80,100,40,0.2,False,0.859,0
scenario285,left,60,0,100,60,0,0,0,20,0.6,False,1.036,0
scenario286,left,80,40,40,0,-90,40,0,80,1.0,False,1.012,0
scenario287,right,40,100,100,0,30,20,20,80,0.8,False,0.814,0
scenario288,left,100,20,100,100,-30,60,40,40,0.4,False,1.083,0
scenario289,right,80,0,60,0,30,40,100,80,0.4,False,0.933,0
scenario290,left,60,40,0,60,90,20,80,60,0.1,False,1.149,0
scenario291,right,0,80,0,40,-30,20,80,80,0.2,False,0.912,0
scenario292,left,0,40,0,20,-60,20,80,40,0.6,False,0.99,0
scenario293,right,60,0,100,80,30,80,20,80,0.1,False,0.863,0
scenario294,right,60,0,80,80,30,100,20,20,0.6,False,0.953,0
scenario295,right,80,40,60,0,90,20,0,20,0.4,False,0.758,0
scenario296,right,60,0,100,80,-60,100,20,40,0.6,False,0.784,0
scenario297,right,100,0,40,20,30,0,40,60,0.1,False,0.848,0
scenario298,right,80,0,60,20,30,40,100,60,0.2,False,0.784,0
scenario299,left,80,20,100,0,30,20,80,100,0.4,False,1.096,0
