Rootdir,Boundary_area,prunedBoundaryArea,Footprint_area,COV_boundary,COV_prunnedBoundary,Footprint_density,Good_footprint_area
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_random_run3/,31.4337459687577,31.4337459687577,6.19438551062635,19.7061639321734,19.7061639321734,96.2161620353743,6.158
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_sitcov_run1/,42.7569686681399,42.7569686681399,10.2542645451567,23.9826743208706,23.9826743208706,61.3403328176364,10.099
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_sitcov_run2/,44.0614125610573,44.0614125610573,10.1409080965942,23.0153948935287,23.0153948935287,61.7301718975483,10.141
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_2_sitcov_run3/,43.4719033389019,43.4719033389019,10.4206000296081,23.9708851677606,23.9708851677606,59.3056060345925,10.258
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_avfuzzer_run1/,52.8011621464958,52.8011621464958,25.2237337606516,47.7711715713166,47.7711715713166,25.2143479643028,25.224
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_avfuzzer_run2/,46.0650075583144,46.0650075583144,24.4276399066957,53.0286245492793,53.0286245492793,26.3226411743425,24.428
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_avfuzzer_run3/,44.8416564876514,44.8416564876514,19.9216931964243,44.4267557375147,44.4267557375147,32.0755868338888,19.922
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_bayscen_run1/,46.7609781310199,46.4658545192645,22.4550451068347,48.0209054736147,48.3259058488314,9.17388493409435,24.054
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_bayscen_run2/,48.0656633862439,47.9563943370811,23.2902165155352,48.4549985888695,48.5654037120273,8.80197914275547,23.29
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_bayscen_run3/,47.830554707227,47.5058814153702,24.0026769253506,50.1827274893049,50.5256953670261,8.58237606749735,23.789
C:/Users/BH280005/Desktop/BayScen/results/rq3/tisa_runs/Interfuser_3_bayscen_common_run1/,2.34788394164119,2.34788394164119,1.12405734774267,47.8753369281511,47.8753369281511,173.478693406167,1.124
