instances,pathinteraction,feature_goalego,feature_windintensity,feature_roadfriction,feature_fogdistance,feature_startother,feature_precipitationdeposits,feature_cloudiness,feature_fogdensity,feature_goalother,feature_precipitation,feature_wetness,feature_timeofday,feature_startego,collision,min_ttc,algo_safety
scenario270,c4,0,80,0.6,20,3,40,100,80,0,80,0,0,1,0,2.806170667496556,0
scenario271,c4,0,20,0.1,100,2,100,100,100,0,0,80,-30,2,0,2.680804721313867,0
scenario272,c1,2,0,0.6,40,1,60,0,40,1,80,20,-60,1,0,1.0947104057538388,0
scenario273,c4,2,0,1.0,0,3,100,60,100,0,20,80,0,1,0,4.058462949025524,0
scenario274,c2,1,0,0.1,60,3,80,60,100,1,100,40,-30,0,0,3.073179148417875,0
scenario275,c2,1,40,0.2,0,3,100,100,40,0,0,100,60,0,0,1.6129963749844116,0
scenario276,c4,0,40,0.1,60,3,0,60,100,0,20,80,0,1,0,1.865857445384986,0
scenario277,c1,1,20,0.4,80,2,100,20,80,2,60,100,30,0,0,3.612590735825416,0
scenario278,c4,0,100,0.8,60,3,80,80,40,0,20,80,90,1,0,1.7195043678808413,0
scenario279,c1,2,60,0.2,0,2,40,0,20,2,100,40,-60,0,1,0.0,1
scenario280,c1,2,100,0.6,80,2,60,0,80,2,0,0,-90,0,0,3.383557032312208,0
scenario281,c2,1,20,0.2,100,3,80,0,80,1,20,20,-30,0,0,2.9243103568811297,0
scenario282,c2,1,0,0.6,100,1,0,80,0,1,60,80,-60,2,0,4.160404794115851,0
scenario283,c2,0,20,0.1,100,1,0,100,80,1,40,100,0,2,0,3.37476006667218,0
scenario284,c1,2,60,0.2,40,1,20,100,100,1,0,0,30,1,0,0.9936925418959012,0
scenario285,c2,1,0,0.8,20,3,60,20,100,0,100,0,-90,0,0,1.6481691111908552,0
scenario286,c1,2,80,0.1,0,0,20,20,20,2,80,80,-60,1,0,3.196349418487947,0
scenario287,c4,0,60,1.0,40,3,20,80,60,0,80,0,90,1,0,2.565712398910476,0
scenario288,c4,0,0,0.4,80,2,40,100,60,0,60,100,-90,2,0,2.527572142595369,0
scenario289,c1,2,20,0.6,0,0,0,0,20,2,40,80,-30,1,0,3.111193656001669,0
scenario290,c4,2,100,0.8,80,3,0,60,0,0,0,100,0,1,0,4.03822899797494,0
scenario291,c2,1,100,0.8,20,3,0,100,80,1,60,20,-60,0,0,2.886904176438112,0
scenario292,c4,2,100,0.8,20,3,80,0,40,0,40,20,-60,1,0,4.606578143249124,0
scenario293,c4,0,80,0.2,40,2,20,80,40,2,20,20,-90,2,0,1.0345394069374143,0
scenario294,c4,0,0,0.8,40,2,100,80,60,2,20,20,30,2,1,0.0,1
scenario295,c1,1,80,1.0,0,2,40,80,20,2,40,0,60,0,0,2.267834388316656,0
scenario296,c4,0,80,1.0,0,3,60,20,20,0,80,80,60,1,0,2.366335282199689,0
scenario297,c1,2,0,0.1,20,2,40,20,100,2,20,80,0,0,0,3.941736148308344,0
scenario298,c4,0,100,0.2,60,2,0,20,100,0,100,20,30,2,0,2.5247553122760054,0
scenario299,c1,2,80,0.6,60,0,0,20,0,2,80,60,30,1,0,2.8709462144455657,0
scenario300,c4,0,20,0.1,60,2,20,20,80,2,40,20,-90,2,0,0.8785943774449242,0
scenario301,c2,0,60,0.8,40,1,40,20,40,1,20,60,-90,2,0,2.8215950722135603,0
scenario302,c2,1,20,0.6,60,3,100,100,20,0,100,80,0,0,0,1.6606433403960563,0
scenario303,c4,2,0,0.1,100,3,20,0,40,0,0,20,0,1,0,3.981764011304082,0
scenario304,c4,0,20,0.1,0,2,40,0,0,0,80,100,90,2,0,2.511260246322661,0
scenario305,c2,1,40,0.1,60,3,0,80,60,1,60,100,-30,0,0,3.4154823690341263,0
scenario306,c2,0,80,0.2,100,1,80,20,40,1,60,60,30,2,0,2.821907942007641,0
scenario307,c2,1,0,0.2,60,1,100,60,100,1,80,20,-30,2,0,1.5386545348598355,0
scenario308,c4,0,20,0.1,80,3,60,60,40,0,0,80,90,1,0,2.32466253270792,0
scenario309,c4,0,80,0.1,100,2,80,80,20,0,20,0,-60,2,0,4772.262963805143,0
scenario310,c1,2,80,0.6,20,2,20,40,0,2,20,100,-30,0,0,2.6438921957203707,0
scenario311,c1,1,20,0.8,0,2,0,0,20,2,20,60,90,0,0,1.9537475164087617,0
scenario312,c2,1,40,0.6,0,3,0,60,80,1,0,20,0,0,0,2.777480216874617,0
scenario313,c2,1,20,0.1,0,3,60,40,100,0,0,80,-90,0,0,1.484367301726636,0
scenario314,c4,2,40,0.2,20,3,40,100,60,0,80,60,60,1,0,2.8764242140650924,0
scenario315,c2,0,20,0.6,100,1,20,20,80,1,20,100,-90,2,0,3.506826912593045,0
scenario316,c4,0,0,0.4,40,2,80,40,100,2,100,20,-60,2,0,0.8332193674228966,0
scenario317,c4,0,100,0.4,60,2,20,40,0,2,0,60,0,2,0,0.961105506343395,0
scenario318,c4,2,60,1.0,40,3,0,20,80,0,60,20,0,1,0,4.206712772630673,0
scenario319,c2,1,100,0.1,60,3,80,40,40,0,40,20,60,0,0,1.678556759663387,0
scenario320,c4,0,60,0.4,40,2,60,80,20,0,60,40,-60,2,0,2.727557081968792,0
scenario321,c4,0,80,0.2,40,3,40,20,60,0,60,20,30,1,0,1.8884934073654067,0
scenario322,c2,1,20,0.1,0,3,0,80,20,1,0,40,-60,0,0,2.78032104513799,0
scenario323,c2,0,40,0.8,100,1,80,60,0,1,40,0,-30,2,0,3.662921553395365,0
scenario324,c1,2,100,0.2,40,1,60,0,80,1,40,60,0,1,0,0.9584117001115438,0
scenario325,c1,2,0,0.6,80,2,20,0,40,2,60,40,0,0,0,2.209103785200489,0
scenario326,c4,2,80,0.6,60,3,20,100,100,0,80,80,60,1,0,4.168272219932321,0
scenario327,c1,2,60,0.1,20,1,20,100,40,1,100,60,0,1,0,0.9826807222307,0
scenario328,c4,2,100,0.4,60,3,40,60,40,0,20,60,-90,1,0,4.536733172898623,0
scenario329,c4,0,0,0.2,80,2,80,0,0,2,100,40,-90,2,0,0.936294139032928,0
scenario330,c4,0,80,0.8,40,3,40,100,100,0,60,0,-30,1,0,2.6559279023631306,0
scenario331,c2,1,100,0.4,80,3,0,80,80,1,100,100,-30,0,0,2.924620961524404,0
scenario332,c2,1,100,1.0,100,3,80,40,100,1,40,40,30,0,0,2.853878872866752,0
scenario333,c4,0,80,0.8,40,2,20,100,20,0,0,60,90,2,0,2.4971588518224945,0
scenario334,c1,2,40,1.0,80,2,80,0,0,2,60,40,0,0,0,1.9244217330037947,0
scenario335,c1,2,100,0.2,60,0,60,80,60,2,20,40,30,1,0,3.272609369687589,0
scenario336,c1,2,80,0.6,100,1,80,80,40,1,80,20,60,1,0,0.9738432016401656,0
scenario337,c1,1,20,1.0,20,2,40,80,60,2,0,40,90,0,0,2.3594353971025184,0
scenario338,c1,1,100,0.1,20,2,40,20,0,2,60,100,-90,0,0,2.9222180796175747,0
scenario339,c2,0,60,0.1,40,1,60,80,0,1,20,80,0,2,0,3.446868318965693,0
scenario340,c2,0,20,0.2,20,1,40,40,80,1,40,20,60,2,0,3.3185230509684995,0
scenario341,c2,1,60,0.1,60,3,100,0,60,1,60,40,30,0,0,3.3268907205380844,0
scenario342,c4,0,80,0.1,100,3,80,80,20,0,0,0,-90,1,0,3.190076223987865,0
scenario343,c1,2,0,0.1,0,1,40,40,40,1,40,0,90,1,0,0.948143793663922,0
scenario344,c4,0,100,1.0,20,2,60,20,100,0,100,40,90,2,0,1.8652434930164363,0
scenario345,c2,1,60,0.2,60,1,20,60,80,1,100,60,60,2,0,4.410801365090999,0
scenario346,c1,2,0,0.6,80,2,60,80,80,2,20,100,0,0,0,2.119494721834002,0
scenario347,c1,1,40,0.2,40,2,20,0,80,2,60,80,-90,0,0,2.3762164697512755,0
scenario348,c2,1,20,0.2,80,3,20,20,80,0,0,60,0,0,0,1.716930116033463,0
scenario349,c2,0,80,0.1,100,1,40,100,20,1,40,40,30,2,0,3.5964110485275,0
scenario350,c2,0,20,0.4,0,1,0,60,40,1,60,20,-60,2,0,2.635873990171956,0
scenario351,c2,1,60,1.0,100,3,40,60,40,1,100,40,0,0,0,2.9665949061538166,0
scenario352,c4,2,100,0.2,0,3,20,20,0,0,0,80,30,1,0,3.70105001194496,0
scenario353,c4,0,40,1.0,80,2,80,80,0,2,40,80,90,2,0,0.9517331572588144,0
scenario354,c4,0,0,0.2,80,3,80,40,60,0,80,80,30,1,0,4.638361343613076,0
scenario355,c1,2,0,0.1,0,2,80,20,0,2,60,100,60,0,0,2.0968842254630364,0
scenario356,c4,0,80,0.4,20,2,40,20,20,0,80,40,30,2,0,1.6717970877611372,0
scenario357,c4,2,20,0.6,80,3,0,0,80,0,0,100,-60,1,0,4.240654621497819,0
scenario358,c2,0,60,0.4,40,1,40,40,40,1,80,20,0,2,0,2.339623807753247,0
scenario359,c1,2,100,0.6,0,0,40,40,0,2,80,80,-30,1,0,3.02602943225872,0
scenario360,c1,2,20,0.8,60,0,100,60,100,2,60,20,60,1,0,3.22997116510018,0
scenario361,c4,2,60,0.4,0,3,0,100,80,0,80,80,-90,1,0,3.357117907075147,0
scenario362,c2,1,80,0.6,60,1,60,60,20,1,100,60,-30,2,0,4.158554569341909,0
scenario363,c4,0,40,0.2,0,3,20,80,100,0,40,20,-60,1,0,2.6539008611453334,0
scenario364,c4,0,40,1.0,80,2,100,100,40,0,20,20,-90,2,0,3.2784310620382704,0
scenario365,c1,2,40,0.2,40,1,100,80,60,1,60,0,90,1,0,1.113769158485045,0
scenario366,c2,1,0,0.8,100,3,0,100,100,0,100,60,-60,0,0,1.7541849949626924,0
scenario367,c2,1,100,0.4,100,3,100,20,60,1,100,20,90,0,0,0.8283356588195148,0
scenario368,c4,0,60,0.4,40,3,80,60,40,0,40,0,90,1,0,2.215387672052944,0
scenario369,c1,1,0,0.8,80,2,80,80,80,2,0,80,-90,0,0,1.7291829507175402,0
scenario370,c4,0,0,0.2,80,2,0,100,100,0,60,20,30,2,0,2.262233922582228,0
scenario371,c1,2,20,1.0,40,1,100,0,100,1,40,80,-60,1,0,1.199848466624295,0
scenario372,c1,2,20,0.4,20,2,60,60,0,2,80,40,0,0,0,3.956785431760877,0
scenario373,c2,0,100,0.6,20,1,80,100,40,1,20,40,60,2,0,2.6690651454257845,0
scenario374,c1,1,60,0.1,100,2,60,60,80,2,100,60,0,0,0,2.586073156158524,0
scenario375,c1,1,100,0.1,0,2,40,20,40,2,0,40,-30,0,0,2.3119776063785484,0
scenario376,c2,1,20,0.4,80,3,20,100,0,0,60,40,-30,0,0,1.804500259555927,0
scenario377,c1,2,80,1.0,40,2,40,0,100,2,40,60,-30,0,1,0.0,1
scenario378,c4,0,40,0.6,60,2,40,0,100,0,80,40,-60,2,0,2.3795217917547498,0
scenario379,c1,2,60,0.6,20,0,20,0,80,2,60,60,90,1,0,3.8296749514535326,0
scenario380,c2,1,60,0.1,40,1,80,80,40,1,40,100,60,2,0,3.249118402200285,0
scenario381,c1,2,20,0.8,60,1,60,40,20,1,100,0,-90,1,0,1.0559915851800763,0
scenario382,c4,0,80,0.6,0,3,80,20,60,0,100,100,-90,1,1,0.0,1
scenario383,c1,2,40,0.1,0,2,80,0,100,2,80,40,-90,0,0,2.438681181718383,0
scenario384,c2,0,80,0.2,20,1,20,60,80,1,0,80,90,2,0,2.5609117195595754,0
scenario385,c4,0,40,1.0,80,2,20,0,0,0,20,0,-60,2,0,2.461112957061015,0
scenario386,c2,0,20,0.4,100,1,0,20,20,1,100,100,0,2,0,3.1276259933956227,0
scenario387,c1,1,0,1.0,0,2,40,40,0,2,60,20,-30,0,0,2.143155774393087,0
scenario388,c4,0,80,0.8,60,3,80,20,60,0,40,80,90,1,0,2.385837200750062,0
scenario389,c4,0,20,0.4,40,2,0,60,60,2,0,20,-90,2,1,0.0,1
scenario390,c1,2,80,0.2,20,1,80,20,20,1,60,40,90,1,0,1.2043698931870224,0
scenario391,c4,0,100,0.1,80,2,100,20,60,2,20,60,0,2,0,0.9554433180326408,0
scenario392,c2,1,100,0.1,20,3,60,60,80,0,80,80,90,0,0,1.523576077716157,0
scenario393,c4,2,100,0.2,100,3,100,0,0,0,40,80,90,1,0,4.283328836788499,0
scenario394,c1,2,0,1.0,20,2,40,80,0,2,20,0,0,0,0,3.831251201978548,0
scenario395,c2,1,20,0.4,0,3,60,60,80,1,100,100,90,0,0,2.790684691794908,0
scenario396,c4,0,80,0.1,60,3,20,100,80,0,40,80,-30,1,0,1.6178178089605535,0
scenario397,c2,1,80,0.4,100,1,60,0,0,1,40,40,-60,2,0,4.164825240161635,0
scenario398,c4,0,20,0.8,60,2,0,20,20,0,0,60,30,2,0,9.468003652296126,0
scenario399,c1,1,60,0.1,0,2,60,80,100,2,60,0,30,0,0,2.4462272473027213,0
scenario400,c4,0,40,1.0,0,3,40,80,40,0,0,0,-60,1,0,1.7888640439030294,0
scenario401,c4,2,20,1.0,20,3,100,80,60,0,0,20,-90,1,0,4.107297620290987,0
scenario402,c1,2,100,0.6,100,2,100,100,40,2,100,100,60,0,0,2.22631626845026,0
scenario403,c4,2,40,0.4,100,3,100,40,80,0,80,100,-30,1,0,4.192649860731583,0
scenario404,c1,1,0,0.2,100,2,20,20,40,2,20,60,-90,0,0,2.149537204267465,0
scenario405,c2,0,0,0.2,40,1,80,60,0,1,60,60,-90,2,0,3.6873773764571625,0
scenario406,c2,0,0,0.8,100,1,20,40,0,1,80,20,0,2,0,3.617803226467037,0
scenario407,c2,0,100,1.0,100,1,40,100,80,1,80,20,-30,2,0,3.31945725451278,0
scenario408,c4,0,0,0.4,60,3,40,80,80,0,0,80,-30,1,0,2.642929948263149,0
scenario409,c2,1,60,0.1,40,3,60,20,0,1,100,80,60,0,0,3.727614865172017,0
scenario410,c1,2,60,0.4,0,0,80,0,60,2,80,20,30,1,0,3.4453873201973773,0
scenario411,c1,1,60,0.6,80,2,100,100,40,2,100,0,90,0,0,3.045450670846091,0
scenario412,c4,2,0,1.0,20,3,80,60,20,0,40,40,30,1,0,4.732427290408624,0
scenario413,c4,0,80,0.8,40,2,20,100,60,2,60,20,-30,2,1,0.0,1
scenario414,c4,0,60,0.6,40,2,60,60,20,0,0,0,0,2,0,2695.0278427861585,0
scenario415,c1,2,60,0.8,80,2,40,40,40,2,20,60,60,0,0,2.281700690469915,0
scenario416,c2,1,40,0.1,20,3,60,80,0,0,100,20,30,0,0,1.82039654992103,0
scenario417,c2,1,20,0.1,40,3,60,100,20,0,20,100,60,0,0,1.9038198678035592,0
scenario418,c2,0,40,1.0,40,1,100,40,20,1,40,40,60,2,0,3.292095521361189,0
scenario419,c4,0,40,0.1,40,3,60,40,100,0,0,20,60,1,0,2.184533195287427,0
scenario420,c2,1,0,0.2,60,3,0,100,20,0,20,60,-30,0,0,1.878729702995386,0
scenario421,c4,0,80,0.8,0,2,20,80,80,0,60,100,-90,2,0,2.3173254262224305,0
scenario422,c1,2,40,0.4,20,2,100,80,100,2,100,60,-30,0,1,0.0,1
scenario423,c4,0,40,0.2,0,2,100,20,40,2,100,20,90,2,0,1.241787162594092,0
scenario424,c4,0,20,0.4,20,2,40,40,20,0,0,100,90,2,0,2.486933043387594,0
scenario425,c1,2,0,0.4,100,1,60,60,40,1,40,20,90,1,0,1.0420855371056632,0
scenario426,c2,1,100,0.1,60,1,20,100,20,1,0,80,-60,2,0,6.022612121979663,0
scenario427,c1,2,40,0.8,40,2,0,60,40,2,40,40,60,0,0,4.971817642778845,0
scenario428,c4,0,80,1.0,40,3,20,20,20,0,20,60,-60,1,0,2.967271842889538,0
scenario429,c1,1,80,0.2,100,2,40,80,60,2,20,40,60,0,0,3.4621147720855467,0
scenario430,c4,0,20,0.6,60,3,80,40,80,0,100,0,0,1,0,4.144655898488719,0
scenario431,c4,0,40,1.0,100,2,0,100,100,2,20,60,-30,2,0,1.0138004545483852,0
scenario432,c1,2,0,0.1,40,0,80,20,0,2,40,0,90,1,0,3.691987464877277,0
scenario433,c2,0,20,0.2,20,1,60,80,0,1,40,0,-90,2,0,3.9431863694862654,0
scenario434,c2,1,60,0.4,100,3,20,100,0,1,100,0,-60,0,0,2.808074506138399,0
scenario435,c2,1,100,1.0,20,3,40,20,80,1,80,100,90,0,0,3.2944843364104126,0
scenario436,c4,0,0,1.0,80,2,0,80,80,2,20,20,30,2,0,1.049198232583132,0
scenario437,c4,0,100,0.8,20,2,20,40,20,0,60,100,-60,2,0,2.665993425069132,0
scenario438,c4,2,80,0.8,60,3,20,100,60,0,80,80,-60,1,0,4.1577124298514745,0
scenario439,c1,1,20,0.6,80,2,40,80,100,2,20,40,-90,0,0,2.097676132739407,0
scenario440,c2,0,100,0.4,60,1,60,80,60,1,0,20,60,2,0,3.46215660306433,0
scenario441,c1,2,20,0.8,0,1,0,0,40,1,80,60,-90,1,1,0.0,1
scenario442,c1,2,20,0.4,80,0,80,40,100,2,100,0,-90,1,0,3.507523198725449,0
scenario443,c1,2,80,0.4,60,2,100,0,40,2,80,60,-90,0,1,0.0,1
scenario444,c4,2,20,0.8,40,3,0,40,40,0,40,60,90,1,0,4.258659691982185,0
scenario445,c2,1,100,0.1,0,3,40,60,60,1,0,80,-30,0,0,3.4974866140639413,0
scenario446,c4,0,80,1.0,80,2,0,40,80,0,100,40,-30,2,0,2.533778073540624,0
scenario447,c1,1,40,0.2,40,2,0,40,0,2,0,20,-30,0,0,2.771547910229609,0
scenario448,c2,0,60,0.4,60,1,80,80,20,1,0,100,-90,2,0,3.658287985460316,0
scenario449,c4,0,0,0.2,40,2,80,60,60,2,0,100,0,2,0,1.026008280012345,0
scenario450,c1,2,0,0.1,100,2,80,20,0,2,80,0,-90,0,1,0.0,1
scenario451,c2,1,0,0.8,100,3,100,100,0,0,80,60,60,0,0,1.7246550515736927,0
scenario452,c4,0,80,0.2,20,2,20,100,80,2,80,20,-30,2,1,0.0,1
scenario453,c4,0,80,0.6,20,2,40,40,80,0,0,0,60,2,0,2.833914199261939,0
scenario454,c4,0,100,0.1,80,2,100,80,60,2,0,60,-30,2,0,0.8508118476415119,0
scenario455,c2,1,0,1.0,20,3,100,0,20,1,40,20,0,0,0,2.7944656120729765,0
scenario456,c4,0,40,0.6,60,2,60,20,40,0,20,40,60,2,0,2.7128917047301018,0
scenario457,c4,2,60,0.6,80,3,20,0,80,0,60,0,-60,1,0,3.4194077759467936,0
scenario458,c1,2,60,0.1,0,1,80,40,0,1,100,80,90,1,0,1.077643534166739,0
scenario459,c4,0,0,0.4,40,3,40,100,40,0,20,80,0,1,0,2.384265549942689,0
scenario460,c4,0,100,0.6,100,2,80,40,100,0,80,20,-30,2,0,9.705040533229711,0
scenario461,c1,2,80,0.1,0,1,40,20,0,1,20,40,-60,1,0,0.950239078613348,0
scenario462,c4,0,80,0.6,80,3,20,40,100,0,60,60,90,1,0,1.5987144341850417,0
scenario463,c1,2,0,1.0,80,2,0,100,100,2,60,40,60,0,0,3.9172906190842114,0
scenario464,c2,1,40,0.8,100,1,100,60,20,1,100,20,30,2,0,6.025543435931931,0
scenario465,c1,1,20,1.0,100,2,100,80,20,2,80,0,90,0,0,3.249172319724373,0
scenario466,c2,1,40,0.1,80,3,20,40,20,0,20,60,90,0,0,1.6741359616080749,0
scenario467,c1,2,80,1.0,40,1,100,100,80,1,0,80,-60,1,0,1.043291438415156,0
scenario468,c2,0,40,0.6,20,1,0,80,60,1,40,100,0,2,0,2.587074031815664,0
scenario469,c4,0,20,0.2,20,2,20,0,0,0,80,0,-90,2,0,2.6041586872756834,0
scenario470,c2,0,0,0.1,80,1,0,0,100,1,0,100,-30,2,0,3.403769223069036,0
scenario471,c1,2,60,0.8,0,0,20,60,100,2,60,0,90,1,0,2.865044687137937,0
scenario472,c1,2,80,0.1,100,2,40,80,60,2,60,100,0,0,1,0.0,1
scenario473,c4,2,60,0.4,40,3,0,100,40,0,0,100,-90,1,0,3.915270156272364,0
scenario474,c4,0,0,0.8,40,2,80,20,60,2,0,80,90,2,0,1.0138759898569636,0
scenario475,c2,1,100,0.4,100,3,40,0,40,1,0,100,30,0,0,3.401116852387679,0
scenario476,c4,0,0,0.2,40,3,20,0,40,0,60,80,-30,1,0,2.682688102326748,0
scenario477,c1,1,0,0.8,80,2,100,100,60,2,20,40,60,0,0,2.2783926505589327,0
scenario478,c2,0,60,0.4,60,1,100,60,0,1,0,40,-30,2,0,3.684185973219513,0
scenario479,c1,2,80,0.1,0,0,60,40,80,2,20,20,-60,1,0,3.078715762187849,0
scenario480,c2,1,60,0.4,40,3,80,60,20,1,40,60,60,0,0,2.9466193780078886,0
scenario481,c1,2,20,1.0,60,2,60,20,20,2,40,100,90,0,0,2.9384947453295585,0
scenario482,c2,1,20,0.2,60,3,60,100,40,1,60,80,-60,0,0,3.3850105193348416,0
scenario483,c4,0,60,0.2,0,2,20,0,60,0,40,0,90,2,0,2.845240275122865,0
scenario484,c4,0,100,0.4,0,2,0,60,0,0,0,0,30,2,0,22.90002461391649,0
scenario485,c4,0,100,0.1,60,3,80,60,100,0,100,80,60,1,0,2.0656811945516207,0
scenario486,c2,1,40,0.6,80,3,60,0,60,0,100,0,-60,0,0,1.6607956437601945,0
scenario487,c1,2,60,0.8,20,0,20,20,80,2,60,100,-60,1,0,4.302568394823493,0
scenario488,c2,0,80,0.4,0,1,100,80,0,1,60,20,-90,2,0,3.6549436482804856,0
scenario489,c4,2,80,0.6,20,3,60,80,80,0,0,40,-60,1,0,4.811176489640856,0
scenario490,c1,1,0,0.1,20,2,100,40,80,2,40,60,60,0,0,3.066802925086785,0
scenario491,c1,1,40,0.8,80,2,40,20,60,2,20,40,60,0,0,1.9407403424302103,0
scenario492,c2,1,80,0.6,40,1,40,60,20,1,40,0,-90,2,0,4.819468152680664,0
scenario493,c1,2,100,0.8,40,1,0,20,40,1,20,40,-90,1,0,1.0181783618199545,0
scenario494,c4,0,100,0.4,0,2,0,20,0,2,0,100,60,2,0,1.0676478566302523,0
scenario495,c1,2,0,0.8,60,2,60,100,80,2,60,100,-90,0,0,3.265883229335978,0
scenario496,c2,1,60,1.0,80,1,0,0,60,1,40,60,-30,2,0,2.049926162889501,0
scenario497,c4,0,100,0.4,100,2,100,100,40,0,60,100,-30,2,0,2.174071687019822,0
scenario498,c4,0,80,0.1,40,3,40,60,20,0,20,20,-60,1,0,2.168640458664824,0
scenario499,c1,2,100,0.4,60,1,100,100,60,1,0,60,-60,1,0,0.944160547948706,0
scenario500,c1,2,0,0.4,0,2,80,40,20,2,100,60,60,0,1,0.0,1
scenario501,c1,2,40,0.2,80,0,80,40,100,2,60,20,-60,1,0,3.2127621956176817,0
scenario502,c2,1,20,0.4,80,3,20,60,60,0,60,40,-30,0,0,1.689227683638936,0
scenario503,c2,0,60,0.8,40,1,100,0,20,1,40,20,-60,2,0,3.5803421530074693,0
scenario504,c4,0,40,0.1,100,2,20,40,20,2,20,60,-30,2,0,0.9890978374531384,0
scenario505,c4,0,20,0.8,60,2,80,40,60,0,0,0,30,2,0,2.736042425444169,0
scenario506,c4,0,60,0.1,20,3,100,60,100,0,100,20,60,1,0,2.229408160152905,0
scenario507,c2,1,40,0.8,80,3,20,0,60,1,0,80,0,0,0,2.955727385640204,0
scenario508,c4,0,20,0.2,40,2,40,60,100,2,20,80,30,2,1,0.0,1
scenario509,c2,1,20,0.8,0,3,60,100,100,0,60,40,90,0,1,0.0,1
scenario510,c2,1,40,0.1,100,3,40,60,20,0,100,60,-90,0,0,1.8562750605393936,0
scenario511,c1,2,60,1.0,100,1,20,40,60,1,0,20,90,1,0,1.23505611529667,0
scenario512,c2,0,100,1.0,40,1,40,40,0,1,40,100,-90,2,0,2.875996629121389,0
scenario513,c2,1,20,0.6,0,3,100,20,20,1,100,60,60,0,0,2.810412216701032,0
scenario514,c4,2,40,1.0,80,3,80,60,100,0,80,20,-30,1,0,4.022006167793032,0
scenario515,c1,1,0,0.6,100,2,80,80,20,2,20,0,60,0,0,2.423726254036473,0
scenario516,c4,2,60,0.2,40,3,40,80,80,0,60,40,0,1,0,3.8852417669453794,0
scenario517,c4,0,40,0.4,100,2,60,80,60,0,80,0,-90,2,0,10.861834933776652,0
scenario518,c4,0,0,0.2,60,2,0,20,40,2,80,80,-90,2,0,1.013802582568771,0
scenario519,c1,2,80,0.2,80,0,60,40,0,2,0,20,60,1,0,2.9861689790372674,0
scenario520,c1,2,60,0.6,80,2,40,100,100,2,100,100,30,0,0,2.2671114784832884,0
scenario521,c2,1,0,0.6,60,3,100,60,0,1,0,80,0,0,0,4.558735644197006,0
scenario522,c1,2,40,0.1,40,1,60,20,40,1,20,60,90,1,0,0.9464815835319716,0
scenario523,c2,1,80,0.4,20,3,60,20,40,0,80,100,0,0,0,1.7460367163092891,0
scenario524,c1,2,60,0.2,60,0,80,100,0,2,20,40,-30,1,0,4.089403795512156,0
scenario525,c4,0,20,1.0,60,3,0,40,80,0,60,40,0,1,0,2.446195688537411,0
scenario526,c1,2,20,1.0,0,1,60,80,80,1,0,20,-60,1,0,0.9929821566365374,0
scenario527,c4,0,40,0.8,60,2,80,20,20,2,40,20,90,2,0,0.9200896797105236,0
scenario528,c1,2,80,0.6,40,0,100,0,80,2,100,100,30,1,0,3.2026871047038354,0
scenario529,c4,0,100,0.6,40,2,40,100,40,0,80,80,-30,2,0,2.2405266537196304,0
scenario530,c4,0,0,0.8,20,3,100,20,100,0,40,100,0,1,0,2.1543642995579995,0
scenario531,c1,2,40,0.1,80,2,0,20,40,2,100,100,30,0,0,3.2532354085910105,0
scenario532,c1,2,0,0.4,100,0,20,20,80,2,100,60,0,1,0,3.107595445296743,0
scenario533,c2,1,40,0.8,20,1,100,20,20,1,40,20,-90,2,0,3.672766402817771,0
scenario534,c4,0,60,0.6,100,2,0,0,60,2,100,40,-90,2,0,0.8938388630030366,0
scenario535,c1,2,100,0.4,60,0,20,100,20,2,60,40,-60,1,0,3.017323974666175,0
scenario536,c4,0,100,1.0,20,2,20,100,100,0,80,0,60,2,0,3.778018565153105,0
scenario537,c2,0,100,0.2,100,1,60,80,60,1,0,20,90,2,0,3.764035195368349,0
scenario538,c1,2,60,1.0,60,1,80,80,100,1,60,40,0,1,0,1.0546532888100506,0
scenario539,c4,0,0,0.4,80,2,60,80,80,0,60,20,90,2,0,2.022028859980302,0
scenario540,c1,2,80,0.2,20,1,60,80,0,1,60,80,-60,1,0,0.9576820637087978,0
scenario541,c1,1,80,0.8,0,2,80,100,100,2,60,80,-60,0,0,2.2357030003396705,0
scenario542,c2,1,100,0.6,100,3,40,0,20,1,0,0,60,0,1,0.0,1
scenario543,c2,0,60,0.8,0,1,100,20,0,1,100,20,90,2,0,2.568739431038206,0
scenario544,c4,0,80,0.1,0,3,60,20,0,0,100,100,-60,1,0,1.628763938919057,0
scenario545,c4,0,0,0.8,100,2,80,0,0,2,20,100,-60,2,0,0.973108577108144,0
scenario546,c1,1,40,0.6,20,2,40,20,0,2,0,20,0,0,0,1.741375857986345,0
scenario547,c1,2,60,0.4,0,1,60,40,0,1,80,60,60,1,0,0.9563853126858732,0
scenario548,c2,1,60,1.0,40,3,80,60,40,0,20,80,30,0,0,2.034657645555067,0
scenario549,c2,1,80,1.0,60,3,40,100,80,0,20,100,-30,0,0,1.6778516613532597,0
scenario550,c1,2,60,1.0,0,0,80,40,60,2,40,60,0,1,0,3.724084179686791,0
scenario551,c4,0,0,0.4,60,2,100,60,40,0,40,0,-30,2,0,3.0470585365470098,0
scenario552,c1,2,0,1.0,100,2,80,40,80,2,60,80,30,0,0,3.4836942009233,0
scenario553,c2,1,60,0.1,0,3,100,80,80,1,20,0,-90,0,0,3.712307991875608,0
scenario554,c1,2,40,0.8,80,2,60,0,60,2,0,40,60,0,0,2.0173475353252,0
