instances,feature_cloudiness,feature_windintensity,feature_precipitation,feature_precipitationdeposits,feature_wetness,feature_roadfriction,feature_fogdensity,feature_fogdistance,visibility,roadsurface,vehiclestability,pathinteraction,probability,feature_startego,feature_goalego,feature_startother,feature_goalother,collision,min_ttc,algo_safety
scenario172,60,20,20,60,0,0.8,40,60,20,60,60,c1,1e-05,1,2,0,1,0,5.743048425613665,0
scenario173,80,40,40,60,40,0.6,100,0,20,60,60,c2,1e-05,2,1,0,1,0,2.1788860911870525,0
scenario174,0,100,0,0,100,0.6,80,20,20,60,60,c4,1e-05,2,0,1,0,0,2.8724558922958345,0
scenario175,80,100,0,0,0,0.8,100,0,20,60,80,c1,1e-05,0,2,1,2,0,2.5313240350588235,0
scenario176,20,40,20,100,80,0.6,60,40,20,60,80,c2,1e-05,2,0,0,1,0,3.701743092856988,0
scenario177,20,60,40,80,100,0.6,20,80,20,60,80,c4,1e-05,1,0,2,0,0,2.1597136254082727,0
scenario178,60,20,0,0,100,0.8,80,20,20,60,100,c1,1e-05,1,2,0,2,0,2.760791936290292,0
scenario179,60,60,20,100,60,0.6,60,40,20,60,100,c2,1e-05,0,1,2,0,0,2.5932028925825974,0
scenario180,60,100,80,80,40,0.6,100,0,20,60,100,c4,1e-05,1,2,2,0,0,2.153478726502726,0
scenario181,20,60,20,100,40,0.6,100,100,20,80,0,c1,1e-05,0,1,1,2,0,9999.0,0
scenario182,60,40,100,0,0,0.8,100,0,20,80,0,c2,1e-05,0,1,2,1,0,1.1514977143289162,0
scenario183,0,60,0,60,0,0.6,20,80,20,80,0,c4,1e-05,2,0,1,2,0,0.965628469666726,0
scenario184,60,20,0,0,60,0.1,0,100,20,80,20,c1,1e-05,1,2,0,1,0,4179.879408762616,0
scenario185,80,60,20,40,40,0.8,20,80,20,80,20,c2,1e-05,2,1,0,1,0,9999.0,0
scenario186,0,100,0,0,0,0.8,40,60,20,80,20,c4,1e-05,2,0,1,0,0,3.1993093042687177,0
scenario187,60,80,100,0,80,0.4,100,0,20,80,40,c1,1e-05,0,2,1,2,0,2.531424982687087,0
scenario188,20,60,40,100,40,0.4,100,0,20,80,40,c2,1e-05,2,0,0,1,1,0.0,1
scenario189,60,100,20,100,100,0.4,20,80,20,80,40,c4,1e-05,1,0,2,0,0,2.0861129446531783,0
scenario190,60,100,40,20,40,0.8,20,80,20,80,60,c1,1e-05,1,2,0,2,0,3.523149941355611,0
scenario191,40,20,40,60,100,0.6,40,60,20,80,60,c2,1e-05,0,1,2,0,0,3.524433933386476,0
scenario192,20,20,0,0,60,0.6,40,60,20,80,60,c4,1e-05,1,2,2,0,0,2.185461206999987,0
scenario193,0,20,0,0,100,0.6,0,100,20,80,80,c1,1e-05,0,1,1,2,0,3.706042995155797,0
scenario194,80,60,60,0,20,0.8,40,60,20,80,80,c2,1e-05,0,1,2,1,0,4.493456510246007,0
scenario195,80,20,0,0,100,0.4,0,100,20,80,80,c4,1e-05,2,0,1,2,1,0.0,1
scenario196,20,40,0,60,100,0.6,40,60,20,80,100,c1,1e-05,1,2,0,1,0,4.821695728285723,0
scenario197,20,60,0,0,60,0.2,0,100,20,80,100,c2,1e-05,2,1,0,1,0,9999.0,0
scenario198,40,100,0,100,40,0.4,0,100,20,80,100,c4,1e-05,2,0,1,0,0,3.218684937644132,0
scenario199,40,80,0,80,0,0.6,80,20,20,100,0,c1,1e-05,0,2,1,2,0,4.79206183281858,0
scenario200,80,80,40,100,40,0.6,20,80,20,100,0,c2,1e-05,2,0,0,1,0,9999.0,0
scenario201,60,60,20,0,100,0.2,60,40,20,100,0,c4,1e-05,1,0,2,0,0,1.8592878844124807,0
scenario202,60,40,20,80,20,0.6,60,40,20,100,20,c1,1e-05,1,2,0,2,0,2.8793033971408515,0
scenario203,20,40,80,0,0,0.8,40,60,20,100,20,c2,1e-05,0,1,2,0,0,2.5783982207493072,0
scenario204,20,20,40,100,80,0.6,100,0,20,100,20,c4,1e-05,1,2,2,0,0,2.1348472093896933,0
scenario205,80,60,60,0,80,0.4,100,0,20,100,40,c1,1e-05,0,1,1,2,0,0.8246253238585001,0
scenario206,40,40,0,40,40,0.1,0,100,20,100,40,c2,1e-05,0,1,2,1,0,5.05714072766764,0
scenario207,40,60,40,0,0,0.8,40,60,20,100,40,c4,1e-05,2,0,1,2,0,0.9448933411478572,0
scenario208,20,80,0,0,60,0.1,80,20,20,100,60,c1,1e-05,1,2,0,1,0,2.299447504801288,0
scenario209,60,60,100,100,40,0.6,40,60,20,100,60,c2,1e-05,2,1,0,1,0,4.049246871130969,0
scenario210,40,40,0,20,60,0.4,80,20,20,100,60,c4,1e-05,2,0,1,0,0,3.127201548607285,0
scenario211,60,60,20,60,60,0.6,0,100,20,100,80,c1,1e-05,0,2,1,2,0,9999.0,0
scenario212,20,100,20,0,0,0.2,0,100,20,100,80,c2,1e-05,2,0,0,1,0,9999.0,0
scenario213,60,100,80,20,40,0.8,40,60,20,100,80,c4,1e-05,1,0,2,0,1,0.0,1
scenario214,40,80,0,40,60,0.8,80,20,20,100,100,c1,1e-05,1,2,0,2,1,0.0,1
scenario215,20,60,0,40,0,0.2,0,100,20,100,100,c2,1e-05,0,1,2,0,0,4.238705417426393,0
scenario216,40,20,40,0,100,0.1,40,60,20,100,100,c4,1e-05,1,2,2,0,1,0.0,1
scenario217,20,20,0,0,80,0.4,0,60,40,0,0,c1,1e-05,0,1,1,2,0,4.948580075901703,0
scenario218,20,60,40,100,0,0.6,20,80,40,0,0,c2,1e-05,0,1,2,1,0,5.073577061315803,0
