feature_TimeofDay,feature_Direction,feature_RoadFriction,feature_FogDensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Cloudiness,feature_WindIntensity,feature_Wetness,feature_FogDistance,collision,min_ttc,run_duration,algo_safety
60,right,1.0,40,100,20,0,40,60,80,0,0.8221054993195668,26.27821493148804,0
-30,right,1.0,20,100,20,20,60,20,40,0,0.8033074086138262,26.95790147781372,0
-60,right,0.2,20,60,20,40,0,0,0,0,0.9125661621578596,27.03016257286072,0
-30,left,0.8,0,100,100,100,80,60,80,0,1.0726172358663129,22.64016580581665,0
0,left,0.6,60,100,40,40,20,100,20,0,1.0567737117159426,22.276474237442017,0
30,left,1.0,20,40,40,0,20,0,60,0,1.0364315067690268,21.80564522743225,0
-30,right,1.0,20,0,100,60,40,0,80,0,0.8059234332594212,26.89561653137207,0
-90,left,0.2,20,60,20,80,40,20,20,0,1.0376438357797613,22.449020624160767,0
-90,right,0.1,0,100,100,60,20,80,100,0,0.7767821377086838,26.77762579917908,0
90,right,0.2,20,80,80,20,60,80,20,0,0.9193812352217304,26.276443481445312,0
30,right,1.0,40,0,40,40,60,80,80,0,0.8581058439665964,26.33787775039673,0
0,left,0.8,80,100,20,60,0,20,40,0,1.1071897693656338,22.614880323410038,0
-30,left,0.6,80,0,20,0,0,80,100,0,1.4496327485048102,69.22735857963562,0
90,right,0.4,80,60,0,0,80,40,0,0,0.7508870546836558,26.331701040267944,0
0,left,0.6,80,40,60,0,60,60,0,0,1.0512891597371432,22.50120735168457,0
0,right,1.0,20,80,0,80,100,80,0,0,0.9163421938137616,27.36592411994934,0
0,right,1.0,80,20,20,20,80,0,20,0,0.7789003310057969,27.021101236343384,0
-30,right,0.8,60,80,20,80,0,0,60,0,0.8216627291950845,26.91278910636902,0
0,right,0.8,100,80,20,20,40,40,60,0,0.945188040136292,26.93341588973999,0
30,left,0.6,100,20,40,80,60,100,0,0,1.1696309605233115,21.983301877975464,0
-60,right,0.1,80,0,60,40,20,40,60,0,0.8265452351497118,26.765202522277832,0
60,left,0.4,40,80,60,0,20,100,40,0,1.0817738747442092,22.001105070114136,0
-90,left,0.4,40,100,80,80,0,20,80,0,1.0356617908018655,22.359882831573486,0
-30,right,0.1,20,60,40,100,100,60,0,0,0.8155109363294668,27.219417810440063,0
60,left,0.6,60,40,0,60,80,80,80,0,1.2233573521427612,21.935741424560547,0
60,left,1.0,100,80,100,60,60,0,40,0,1.1693205375041589,21.922220706939697,0
-60,left,0.1,40,40,20,20,60,40,20,0,1.1470178555978463,22.71959972381592,0
0,right,0.4,80,0,0,100,20,80,100,0,0.8843451325549601,27.209930181503296,0
0,right,0.1,80,80,0,40,80,60,40,0,0.9529187048485048,26.99495887756348,0
0,right,0.8,0,40,100,60,40,100,60,0,0.927809268069176,26.91739249229431,0
60,right,0.8,60,40,60,60,80,0,20,0,0.8468226323794841,26.02523398399353,0
90,left,0.4,60,40,60,100,20,20,20,0,1.1032442013260173,21.77541875839233,0
-90,left,0.6,100,60,60,60,20,0,0,0,1.0979389268567323,22.57321810722351,0
-90,right,0.2,0,20,40,100,80,60,100,0,5.041652868808854,71.5633897781372,0
