feature_TimeofDay,feature_Cloudiness,feature_WindIntensity,feature_Precipitation,feature_PrecipitationDeposits,feature_Wetness,feature_RoadFriction,feature_FogDensity,feature_FogDistance,feature_Direction,Visibility,RoadSurface,VehicleStability,probability,collision,min_ttc,run_duration,algo_safety
-90,60,100,100,100,40,0.6,100,0,right,0,40,80,1e-05,0,0.8408598030280028,27.36274671554565,0
0,20,60,40,0,80,0.2,100,0,right,0,40,100,1e-05,0,0.9293873744362804,27.59584879875183,0
90,60,20,80,0,80,0.4,100,0,right,0,60,0,1e-05,0,0.7938161366553829,26.52993059158325,0
0,20,60,100,100,40,0.6,40,60,left,0,60,20,1e-05,0,1.0518154416815475,23.102133989334103,0
-90,20,20,0,100,40,0.6,80,20,right,0,60,40,1e-05,0,0.8744920339995611,27.14280080795288,0
-30,20,60,20,0,0,0.8,100,0,left,0,60,60,1e-05,0,1.085315088559645,22.53832173347473,0
60,20,100,0,0,100,0.1,20,80,right,0,60,80,1e-05,0,0.963356416443171,26.6337673664093,0
60,20,20,0,0,80,0.1,80,20,left,0,60,100,1e-05,0,1.1906151951522093,22.29184126853943,0
90,40,100,0,0,0,0.8,20,80,right,0,80,0,1e-05,0,0.8390685726803476,26.858732223510746,0
-30,80,20,0,20,40,0.8,0,100,left,0,80,20,1e-05,0,1.027293972938919,22.797921657562256,0
-30,60,100,60,100,60,0.6,60,40,right,0,80,40,1e-05,0,0.8375311388658042,27.69779872894287,0
90,60,40,80,80,40,0.6,40,60,right,0,80,60,1e-05,0,0.9011812740744376,26.5588436126709,0
90,20,100,20,80,0,0.6,20,80,left,0,80,80,1e-05,0,1.0743835262854282,22.141255855560303,0
-90,60,80,100,0,100,0.1,100,0,left,0,80,100,1e-05,0,1.1709705801793533,22.80048394203186,0
-60,0,100,0,40,40,0.8,0,100,right,0,100,0,1e-05,0,0.9076104376313308,27.33902359008789,0
-30,60,100,0,20,0,0.8,0,100,left,0,100,20,1e-05,0,1.0403233071460798,22.657101154327396,0
-90,60,20,0,0,100,0.4,0,100,right,0,100,40,1e-05,0,4.768360149452324,60.16846442222595,0
0,20,20,20,0,100,0.8,20,80,right,0,100,60,1e-05,0,0.7777278560322669,27.355334997177124,0
-30,80,20,20,100,40,0.6,0,100,right,0,100,80,1e-05,0,0.7551670156656006,27.211475133895878,0
90,60,20,0,100,40,0.6,80,20,left,0,100,100,1e-05,0,1.196572212286232,22.192240715026852,0
0,20,20,20,80,60,0.6,20,80,left,20,0,0,1e-05,0,1.0768429858221402,23.108069896698,0
90,80,80,60,0,80,0.4,40,60,left,20,0,20,1e-05,0,1.1764015979911713,22.324745178222656,0
-30,20,100,40,100,60,0.6,0,100,left,20,0,40,1e-05,0,1.086031414215051,22.641835927963257,0
90,40,40,20,40,40,0.6,0,100,left,20,0,60,1e-05,0,1.036642689235461,22.17229533195496,0
-90,60,100,0,0,100,0.1,80,20,left,20,0,80,1e-05,0,1.0167629322197935,22.601056575775143,0
-30,80,100,0,0,100,0.1,0,100,right,20,0,100,1e-05,0,4.877476104840841,60.10677480697632,0
30,20,20,100,0,0,0.8,20,80,right,20,20,0,1e-05,0,0.8242244958944149,26.661130666732788,0
