instances,feature_direction,feature_cloudiness,feature_precipitation,feature_precipitationdeposits,feature_windintensity,feature_timeofday,feature_fogdensity,feature_fogdistance,feature_wetness,feature_roadfriction,collision,minttc,algo_safety
scenario354,1,40,60,40,40,60,60,80,100,0.6,False,0.96,0
scenario355,0,100,100,0,40,30,40,80,0,1.0,False,1.445,0
scenario356,1,80,100,100,100,30,0,80,80,1.0,False,2.344,0
scenario357,0,40,60,0,40,60,0,100,20,0.6,False,1.359,0
scenario358,1,60,20,100,100,30,60,100,40,0.1,False,1.579,0
scenario359,1,100,0,0,40,60,80,60,0,0.4,False,0.748,0
scenario360,0,40,60,60,100,0,60,100,20,0.8,False,1.439,0
scenario361,1,80,100,60,40,30,0,100,20,1.0,False,0.64,0
scenario362,1,40,80,80,40,-90,100,60,60,1.0,False,0.744,0
scenario363,1,20,80,60,20,90,0,20,20,0.8,False,0.859,0
scenario364,1,80,100,60,40,30,0,100,20,1.0,False,1.7,0
scenario365,1,60,100,60,40,0,0,100,20,1.0,False,1.79,0
scenario366,1,80,100,60,40,90,20,100,20,1.0,False,0.771,0
scenario367,0,100,100,80,40,30,40,60,20,0.8,False,1.049,0
scenario368,1,20,40,80,40,-90,80,60,0,0.8,False,0.841,0
scenario369,1,40,80,80,20,-90,80,60,20,0.8,False,1.902,0
scenario370,1,100,80,80,20,30,40,80,20,1.0,False,1.039,0
scenario371,1,40,40,20,20,0,40,80,20,0.4,False,1.652,0
scenario372,1,80,0,60,60,30,0,100,0,1.0,False,2.129,0
scenario373,1,80,100,60,40,30,0,100,20,1.0,False,0.763,0
scenario374,0,80,80,80,40,-90,0,100,0,0.8,False,1.449,0
scenario375,1,80,100,60,20,60,0,80,0,0.8,False,2.339,0
scenario376,0,80,100,60,40,0,20,100,40,0.4,False,1.371,0
scenario377,0,60,0,60,40,30,0,80,20,1.0,False,1.517,0
scenario378,1,100,100,60,20,30,0,100,20,1.0,False,1.154,0
scenario379,1,100,100,100,20,30,60,100,20,1.0,False,1.474,0
